username,repositorio,hash,linguagem_programacao
tobydox,https://github.com/LibVNC/libvncserver,74e8a70f2c9a5248d6718ce443e07c7ed314dfff,C
tobydox,https://github.com/LibVNC/libvncserver,74e8a70f2c9a5248d6718ce443e07c7ed314dfff,C
bk138,https://github.com/LibVNC/libvncserver,8937203441ee241c4ace85da687b7d6633a12365,C
jhthorsen,https://github.com/Nordaaker/convos,54d1763ac65c05aad27ad454b4e5a62ba8352d39,Perl
jhthorsen,https://github.com/Nordaaker/convos,54d1763ac65c05aad27ad454b4e5a62ba8352d39,Perl
jhthorsen,https://github.com/Nordaaker/convos,54d1763ac65c05aad27ad454b4e5a62ba8352d39,Perl
jhthorsen,https://github.com/Nordaaker/convos,54d1763ac65c05aad27ad454b4e5a62ba8352d39,Perl
eldy,https://github.com/Dolibarr/dolibarr,40e16672e3aa4e9208ea7a4829f30507dcdfc4ba,PHP
eldy,https://github.com/Dolibarr/dolibarr,40e16672e3aa4e9208ea7a4829f30507dcdfc4ba,PHP
eldy,https://github.com/Dolibarr/dolibarr,40e16672e3aa4e9208ea7a4829f30507dcdfc4ba,PHP
eldy,https://github.com/Dolibarr/dolibarr,40e16672e3aa4e9208ea7a4829f30507dcdfc4ba,PHP
eldy,https://github.com/Dolibarr/dolibarr,40e16672e3aa4e9208ea7a4829f30507dcdfc4ba,PHP
eldy,https://github.com/Dolibarr/dolibarr,40e16672e3aa4e9208ea7a4829f30507dcdfc4ba,PHP
eldy,https://github.com/Dolibarr/dolibarr,22ca5e067189bffe8066df26df923a386f044c08,PHP
autor nulo,https://github.com/OCSInventory-NG/OCSInventory-ocsreports,da72e0fddaeceee44fbbd7241e07e5d53d1eee64,PHP
flatcap,https://github.com/neomutt/neomutt,fb013ec666759cb8a9e294347c7b4c1f597639cc,C
flatcap,https://github.com/neomutt/neomutt,fb013ec666759cb8a9e294347c7b4c1f597639cc,C
flatcap,https://github.com/neomutt/neomutt,fb013ec666759cb8a9e294347c7b4c1f597639cc,C
flatcap,https://github.com/neomutt/neomutt,fb013ec666759cb8a9e294347c7b4c1f597639cc,C
flatcap,https://github.com/neomutt/neomutt,fb013ec666759cb8a9e294347c7b4c1f597639cc,C
flatcap,https://github.com/neomutt/neomutt,fb013ec666759cb8a9e294347c7b4c1f597639cc,C
flatcap,https://github.com/neomutt/neomutt,fb013ec666759cb8a9e294347c7b4c1f597639cc,C
flatcap,https://github.com/neomutt/neomutt,fb013ec666759cb8a9e294347c7b4c1f597639cc,C
iglocska,https://github.com/MISP/MISP,609bfbd450c933d21c50c9f0161d633c43413eb6,PHP
ziajka,https://github.com/GNS3/ubridge,2eb0d1dab6a6de76cf3556130a2d52af101077db,C
ziajka,https://github.com/GNS3/ubridge,2eb0d1dab6a6de76cf3556130a2d52af101077db,C
ziajka,https://github.com/GNS3/ubridge,2eb0d1dab6a6de76cf3556130a2d52af101077db,C
AXDOOMER,https://github.com/AXDOOMER/doom-vanille,8a6d9a02fa991a91ff90ccdc73b5ceabaa6cb9ec,C
ohader,https://github.com/FriendsOfTYPO3/mediace,fa29ffd3e8b275782a8600d2406e1b1e5e16ae75,PHP
melekes,https://github.com/tendermint/tendermint,480b995a31727593f58b361af979054d17d84340,Go
melekes,https://github.com/tendermint/tendermint,480b995a31727593f58b361af979054d17d84340,Go
ohader,https://github.com/TYPO3/TYPO3.CMS,85d3e70dff35a99ef53f4b561114acfa9e5c47e1,PHP
ohader,https://github.com/TYPO3/TYPO3.CMS,85d3e70dff35a99ef53f4b561114acfa9e5c47e1,PHP
ohader,https://github.com/TYPO3/TYPO3.CMS,85d3e70dff35a99ef53f4b561114acfa9e5c47e1,PHP
hannob,https://github.com/schokokeksorg/freewvs,18bbf2043e53f69e0119d24f8ae4edb274afb9b2,Python
hannob,https://github.com/schokokeksorg/freewvs,83a6b55c0435c69f447488b791555e6078803143,Python
trasher,https://github.com/glpi-project/glpi,a4baa64114eb92fd2adf6056a36e0582324414ba,PHP
trasher,https://github.com/glpi-project/glpi,a4baa64114eb92fd2adf6056a36e0582324414ba,PHP
trasher,https://github.com/glpi-project/glpi,a4baa64114eb92fd2adf6056a36e0582324414ba,PHP
trasher,https://github.com/glpi-project/glpi,a4baa64114eb92fd2adf6056a36e0582324414ba,PHP
minrk,https://github.com/jupyterhub/kubespawner,3dfe870a7f5e98e2e398b01996ca6b8eff4bb1d0,Python
autor nulo,https://github.com/spiral-project/ihatemoney,8d77cf5d5646e1d2d8ded13f0660638f57e98471,Python
Beechwell,https://github.com/intranda/goobi-viewer-core,44ceb8e2e7e888391e8a941127171d6366770df3,Java
LukeTowers,https://github.com/octobercms/library,28310d4fb336a1741b39498f4474497644a6875c,PHP
LukeTowers,https://github.com/octobercms/library,28310d4fb336a1741b39498f4474497644a6875c,PHP
ldez,https://github.com/containous/traefik,e63db782c11c7b8bfce30be4c902e7ef8f9f33d2,Go
ldez,https://github.com/containous/traefik,e63db782c11c7b8bfce30be4c902e7ef8f9f33d2,Go
dvz,https://github.com/mybb/mybb,37ad29dcd25489a37bdd89ebac761f22492558b0,JavaScript
Flyingmana,https://github.com/OpenMage/magento-lts,7c526bc6a6a51b57a1bab4c60f104dc36cde347a,PHP
lachlan-00,https://github.com/ampache/ampache,e92cb6154c32c513b9c07e5fdbf5ac7de81ef5ed,PHP
psychobunny,https://github.com/psychobunny/nodebb-plugin-blog-comments,cf43beedb05131937ef46f365ab0a0c6fa6ac618,JavaScript
Kenny2github,https://github.com/InternationalScratchWiki/mediawiki-scratch-login,70849ef375016a1061490c8c4744046dbfc3e679,PHP
Zephyrkul,https://github.com/zephyrkul/FluffyCogs,6b9f3b862e1f0a5429c62f3090f814e53a242347,Python
themiron,https://github.com/accel-ppp/accel-ppp,2324bcd5ba12cf28f47357a8f03cd41b7c04c52b,C
themiron,https://github.com/accel-ppp/accel-ppp,2324bcd5ba12cf28f47357a8f03cd41b7c04c52b,C
cedric-anne,https://github.com/glpi-project/glpi,a8109d4ee970a222faf48cf48fae2d2f06465796,PHP
Naleksuh,https://github.com/InternationalScratchWiki/wiki-scratchsig,4160a39a20eebeb63a59eb7597a91b961eca6388,PHP
technosophos,https://github.com/helm/helm,055dd41cbe53ce131ab0357524a7f6729e6e40dc,Go
technosophos,https://github.com/helm/helm,055dd41cbe53ce131ab0357524a7f6729e6e40dc,Go
technosophos,https://github.com/helm/helm,055dd41cbe53ce131ab0357524a7f6729e6e40dc,Go
technosophos,https://github.com/helm/helm,809e2d999e2c33e20e77f6bff30652d79c287542,Go
technosophos,https://github.com/helm/helm,809e2d999e2c33e20e77f6bff30652d79c287542,Go
technosophos,https://github.com/helm/helm,809e2d999e2c33e20e77f6bff30652d79c287542,Go
technosophos,https://github.com/helm/helm,809e2d999e2c33e20e77f6bff30652d79c287542,Go
mihaimaruseac,https://github.com/tensorflow/tensorflow,27b417360cbd671ef55915e4bb6bb06af8b8a832,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,ca8c013b5e97b1373b3bb1c97ea655e69f31a575,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,ca8c013b5e97b1373b3bb1c97ea655e69f31a575,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,ca8c013b5e97b1373b3bb1c97ea655e69f31a575,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,ca8c013b5e97b1373b3bb1c97ea655e69f31a575,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,ca8c013b5e97b1373b3bb1c97ea655e69f31a575,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,ca8c013b5e97b1373b3bb1c97ea655e69f31a575,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,ca8c013b5e97b1373b3bb1c97ea655e69f31a575,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,ca8c013b5e97b1373b3bb1c97ea655e69f31a575,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,ca8c013b5e97b1373b3bb1c97ea655e69f31a575,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,adf095206f25471e864a8e63a0f1caef53a0e3a6,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,adf095206f25471e864a8e63a0f1caef53a0e3a6,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,2d88f470dea2671b430884260f3626b1fe99830a,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,8ee24e7949a203d234489f9da2c5bf45a7d5157d,Objective-C
mihaimaruseac,https://github.com/tensorflow/tensorflow,00302787b788c5ff04cb6f62aed5a74d936e86c0,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,cd31fd0ce0449a9e0f83dcad08d6ed7f1d6bef3f,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,fff2c8326280c07733828f990548979bdc893859,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,204945b19e44b57906c9344c0d00120eeeae178a,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,204945b19e44b57906c9344c0d00120eeeae178a,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,204945b19e44b57906c9344c0d00120eeeae178a,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,204945b19e44b57906c9344c0d00120eeeae178a,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,204945b19e44b57906c9344c0d00120eeeae178a,C++
mihaimaruseac,https://github.com/tensorflow/tensorflow,204945b19e44b57906c9344c0d00120eeeae178a,C++
cedric-anne,https://github.com/glpi-project/glpi,39e25591efddc560e3679ab07e443ee6198705e2,PHP
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
zepatrik,https://github.com/ory/fosite,0c9e0f6d654913ad57c507dd9a36631e1858a3e9,Go
cedric-anne,https://github.com/glpi-project/glpi,3dc4475c56b241ad659cc5c7cb5fb65727409cf0,PHP
aeneasr,https://github.com/ory/fosite,cdee51ebe721bfc8acca0fd0b86b030ca70867bf,Go
aeneasr,https://github.com/ory/fosite,cdee51ebe721bfc8acca0fd0b86b030ca70867bf,Go
aeneasr,https://github.com/ory/fosite,cdee51ebe721bfc8acca0fd0b86b030ca70867bf,Go
aeneasr,https://github.com/ory/fosite,cdee51ebe721bfc8acca0fd0b86b030ca70867bf,Go
aeneasr,https://github.com/ory/fosite,cdee51ebe721bfc8acca0fd0b86b030ca70867bf,Go
aeneasr,https://github.com/ory/fosite,cdee51ebe721bfc8acca0fd0b86b030ca70867bf,Go
autor nulo,https://github.com/ractf/core,f3dc89b9f6ab1544a289b3efc06699b13d63e0bd,Python
autor nulo,https://github.com/ractf/core,f3dc89b9f6ab1544a289b3efc06699b13d63e0bd,Python
NGPixel,https://github.com/Requarks/wiki,084dcd69d1591586ee4752101e675d5f0ac6dcdc,JavaScript
ChristianTacke,https://github.com/horazont/xmpp-http-upload,82056540191e89f0cd697c81f57714c00962ed75,Python
jimmyjames,https://github.com/auth0/omniauth-auth0,fd3a14f4ccdfbc515d1121d6378ff88bf55a7a7a,Ruby
jimmyjames,https://github.com/auth0/omniauth-auth0,fd3a14f4ccdfbc515d1121d6378ff88bf55a7a7a,Ruby
mark-netalico,https://github.com/OpenMage/magento-lts,26433d15b57978fcb7701b5f99efe8332ca8630b,PHP
mark-netalico,https://github.com/OpenMage/magento-lts,26433d15b57978fcb7701b5f99efe8332ca8630b,PHP
LukeTowers,https://github.com/octobercms/library,80aab47f044a2660aa352450f55137598f362aa4,PHP
LukeTowers,https://github.com/octobercms/library,80aab47f044a2660aa352450f55137598f362aa4,PHP
LukeTowers,https://github.com/octobercms/library,80aab47f044a2660aa352450f55137598f362aa4,PHP
daftspunk,https://github.com/octobercms/october,4c650bb775ab849e48202a4923bac93bd74f9982,PHP
daftspunk,https://github.com/octobercms/october,4c650bb775ab849e48202a4923bac93bd74f9982,PHP
daftspunk,https://github.com/octobercms/october,4c650bb775ab849e48202a4923bac93bd74f9982,PHP
LukeTowers,https://github.com/octobercms/october,78a37298a4ed4602b383522344a31e311402d829,PHP
LukeTowers,https://github.com/octobercms/october,78a37298a4ed4602b383522344a31e311402d829,PHP
LukeTowers,https://github.com/octobercms/library,80aab47f044a2660aa352450f55137598f362aa4,PHP
LukeTowers,https://github.com/octobercms/library,80aab47f044a2660aa352450f55137598f362aa4,PHP
LukeTowers,https://github.com/octobercms/library,80aab47f044a2660aa352450f55137598f362aa4,PHP
marcphilipp,https://github.com/junit-team/junit4,610155b8c22138329f0723eec22521627dbc52ae,Java
marcphilipp,https://github.com/junit-team/junit4,610155b8c22138329f0723eec22521627dbc52ae,Java
berrnd,https://github.com/grocy/grocy,0624b0df594a4353ef25e6b1874565ea52ce7772,PHP
anuko,https://github.com/anuko/timetracker,d9472904361495f318c9d0294ffd28acaaeae42f,PHP
anuko,https://github.com/anuko/timetracker,d9472904361495f318c9d0294ffd28acaaeae42f,PHP
anuko,https://github.com/anuko/timetracker,d9472904361495f318c9d0294ffd28acaaeae42f,PHP
sauwming,https://github.com/pjsip/pjproject,67e46c1ac45ad784db5b9080f5ed8b133c122872,C
sauwming,https://github.com/pjsip/pjproject,67e46c1ac45ad784db5b9080f5ed8b133c122872,C
sauwming,https://github.com/pjsip/pjproject,67e46c1ac45ad784db5b9080f5ed8b133c122872,C
sauwming,https://github.com/pjsip/pjproject,67e46c1ac45ad784db5b9080f5ed8b133c122872,C
tobydox,https://github.com/veyon/veyon,f231ec511b9a09f43f49b2c7bb7c60b8046276b1,C++
mwallner,https://github.com/chocolatey/boxstarter,67e320491813550b48900e87105a34ceefdcf633,PowerShell
Morantron,https://github.com/spree/spree,e43643abfe51f54bd9208dd02298b366e9b9a847,Ruby
Morantron,https://github.com/spree/spree,e43643abfe51f54bd9208dd02298b366e9b9a847,Ruby
Morantron,https://github.com/spree/spree,e43643abfe51f54bd9208dd02298b366e9b9a847,Ruby
NGPixel,https://github.com/Requarks/wiki,a57d9af34c15adbf460dde6553d964efddf433de,JavaScript
mokaddem,https://github.com/MISP/MISP,d14ce7de709cdde3ecc9433e38e14c682894e88a,PHP
JakubOnderka,https://github.com/MISP/MISP,b0be3b07fee2ab9bf1869ef81a7f24f58bd687ef,PHP
lucaderi,https://github.com/ntop/nDPI,61066fb106efa6d3d95b67e47b662de208b2b622,C
lucaderi,https://github.com/ntop/nDPI,8e7b1ea7a136cc4e4aa9880072ec2d69900a825e,C
catenacyber,https://github.com/ntop/nDPI,b69177be2fbe01c2442239a61832c44e40136c05,C
alextutubalin,https://github.com/LibRaw/LibRaw,20ad21c0d87ca80217aee47533d91e633ce1864d,C++
alextutubalin,https://github.com/LibRaw/LibRaw,20ad21c0d87ca80217aee47533d91e633ce1864d,C++
alextutubalin,https://github.com/LibRaw/LibRaw,20ad21c0d87ca80217aee47533d91e633ce1864d,C++
alextutubalin,https://github.com/LibRaw/LibRaw,20ad21c0d87ca80217aee47533d91e633ce1864d,C++
exelotl,https://github.com/milkytracker/MilkyTracker,7afd55c42ad80d01a339197a2d8b5461d214edaf,C++
cipherboy,https://github.com/dogtagpki/pki,50c23ec146ee9abf28c9de87a5f7787d495f0b72,Python
amluto,https://github.com/torvalds/linux,cadfad870154e14f745ec845708bc17d166065f2,C
amluto,https://github.com/torvalds/linux,cadfad870154e14f745ec845708bc17d166065f2,C
amluto,https://github.com/torvalds/linux,cadfad870154e14f745ec845708bc17d166065f2,C
amluto,https://github.com/torvalds/linux,cadfad870154e14f745ec845708bc17d166065f2,C
amluto,https://github.com/torvalds/linux,cadfad870154e14f745ec845708bc17d166065f2,C
amluto,https://github.com/torvalds/linux,cadfad870154e14f745ec845708bc17d166065f2,C
hardaker,https://github.com/net-snmp/net-snmp,77f6c60f57dba0aaea5d8ef1dd94bcd0c8e6d205,C
murrant,https://github.com/librenms/librenms,e5bb6d80bc308fc56b9a01ffb76c34159995353c,PHP
roberto-ieru,https://github.com/lua/lua,6298903e35217ab69c279056f925fb72900ce0b7,C
roberto-ieru,https://github.com/lua/lua,eb41999461b6f428186c55abd95f4ce1a76217d5,C
roberto-ieru,https://github.com/lua/lua,eb41999461b6f428186c55abd95f4ce1a76217d5,C
roberto-ieru,https://github.com/lua/lua,eb41999461b6f428186c55abd95f4ce1a76217d5,C
roberto-ieru,https://github.com/lua/lua,eb41999461b6f428186c55abd95f4ce1a76217d5,C
roberto-ieru,https://github.com/lua/lua,127e7a6c8942b362aa3c6627f44d660a4fb75312,C
autor nulo,https://github.com/ArtifexSoftware/ghostpdl,5d499272b95a6b890a1397e11d20937de000d31b,C
ilanschnell,https://github.com/ilanschnell/bsdiff4,49a4cee2feef7deaf9d89e5e793a8824930284d7,C
roberto-ieru,https://github.com/lua/lua,a2195644d89812e5b157ce7bac35543e06db05e3,C
roberto-ieru,https://github.com/lua/lua,a2195644d89812e5b157ce7bac35543e06db05e3,C
roberto-ieru,https://github.com/lua/lua,a2195644d89812e5b157ce7bac35543e06db05e3,C
roberto-ieru,https://github.com/lua/lua,a2195644d89812e5b157ce7bac35543e06db05e3,C
roberto-ieru,https://github.com/lua/lua,a2195644d89812e5b157ce7bac35543e06db05e3,C
roberto-ieru,https://github.com/lua/lua,a2195644d89812e5b157ce7bac35543e06db05e3,C
tobhe,https://github.com/openbsd/src,7afb2d41c6d373cf965285840b85c45011357115,C
kdt3rd,https://github.com/AcademySoftwareFoundation/openexr,8b5370c688a7362673c3a5256d93695617a4cd9a,C++
peterhillman,https://github.com/AcademySoftwareFoundation/openexr,74504503cff86e986bac441213c403b0ba28d58f,C++
peterhillman,https://github.com/AcademySoftwareFoundation/openexr,6bb36714528a9563dd3b92720c5063a1284b86f8,C++
poettering,https://github.com/systemd/systemd,637486261528e8aa3da9f26a4487dc254f4b7abb,C
faf,https://github.com/Mibew/mibew,84f5bca0a90b2fe470e35e9b5121548ccce0093c,PHP
faf,https://github.com/Mibew/mibew,84f5bca0a90b2fe470e35e9b5121548ccce0093c,PHP
faf,https://github.com/Mibew/mibew,84f5bca0a90b2fe470e35e9b5121548ccce0093c,PHP
faf,https://github.com/Mibew/mibew,84f5bca0a90b2fe470e35e9b5121548ccce0093c,PHP
faf,https://github.com/Mibew/mibew,84f5bca0a90b2fe470e35e9b5121548ccce0093c,PHP
faf,https://github.com/Mibew/mibew,84f5bca0a90b2fe470e35e9b5121548ccce0093c,PHP
HughR,https://github.com/libreswan/libreswan,471a3e41a449d7c753bc4edbba4239501bb62ba8,C++
flexpaper,https://github.com/flexpaper/pdf2json,80bf71f16c804108fd933e267fe31692aaa509b4,C++
flexpaper,https://github.com/flexpaper/pdf2json,80bf71f16c804108fd933e267fe31692aaa509b4,C++
autor nulo,https://github.com/facebook/hhvm,b3679121bb3c7017ff04b4c08402ffff5cf59b13,C++
autor nulo,https://github.com/facebook/hhvm,dabd48caf74995e605f1700344f1ff4a5d83441d,C++
autor nulo,https://github.com/facebook/hhvm,bd586671a3c22eb2f07e55f11b3ce64e1f7961e7,C++
jjergus,https://github.com/facebook/hhvm,c1c4bb0cf9e076aafaf4ff3515556ef9faf906f3,C++
jjergus,https://github.com/facebook/hhvm,c1c4bb0cf9e076aafaf4ff3515556ef9faf906f3,C++
mhorowitz,https://github.com/facebook/hermes,fe52854cdf6725c2eaa9e125995da76e6ceb27da,C++
mhorowitz,https://github.com/facebook/hermes,fe52854cdf6725c2eaa9e125995da76e6ceb27da,C++
avp,https://github.com/facebook/hermes,2c7af7ec481ceffd0d14ce2d7c045e475fd71dc6,C++
avp,https://github.com/facebook/hermes,2c7af7ec481ceffd0d14ce2d7c045e475fd71dc6,C++
avp,https://github.com/facebook/hermes,2c7af7ec481ceffd0d14ce2d7c045e475fd71dc6,C++
dulinriley,https://github.com/facebook/hermes,b2021df620824627f5a8c96615edbd1eb7fdddfc,C++
dulinriley,https://github.com/facebook/hermes,b2021df620824627f5a8c96615edbd1eb7fdddfc,C++
dulinriley,https://github.com/facebook/hermes,b2021df620824627f5a8c96615edbd1eb7fdddfc,C++
dulinriley,https://github.com/facebook/hermes,b2021df620824627f5a8c96615edbd1eb7fdddfc,C++
FBNeal,https://github.com/facebook/react-native,ca09ae82715e33c9ac77b3fa55495cf84ba891c7,TypeScript
taylorotwell,https://github.com/laravel/framework,44c3feb604944599ad1c782a9942981c3991fa31,PHP
jeanlf,https://github.com/gpac/gpac,2320eb73afba753b39b7147be91f7be7afc0eeb7,C
jeanlf,https://github.com/gpac/gpac,6170024568f4dda310e98ef7508477b425c58d09,C
syoyo,https://github.com/syoyo/tinyexr,a685e3332f61cd4e59324bf3f669d36973d64270,C++
autor nulo,https://github.com/pts/sam2p,1d62cf8964bfcafa6561c4c3bb66d4aa4c529a73,C
autor nulo,https://github.com/pts/sam2p,b953f63307c4a83fa4615a4863e3fb250205cd98,C
tbeu,https://github.com/tbeu/matio,5fa49ef9fc4368fe3d19b5fdaa36d8fa5e7f4606,C
fancycode,https://github.com/strukturag/libheif,f7399b62d7fbc596f1b2871578c1d2053bedf1dd,C++
c0diq,https://github.com/plutinosoft/Platinum,9a4ceaccb1585ec35c45fd8e2585538fff6a865e,C++
troglobit,https://github.com/troglobit/uftpd,0fb2c031ce0ace07cc19cd2cb2143c4b5a63c9dd,C
troglobit,https://github.com/troglobit/uftpd,455b47d3756aed162d2d0ef7f40b549f3b5b30fe,C
jcupitt,https://github.com/libvips/libvips,2ab5aa7bf515135c2b02d42e9a72e4c98e17031a,C
saitoha,https://github.com/saitoha/libsixel,cb373ab6614c910407c5e5a93ab935144e62b037,C
saitoha,https://github.com/saitoha/libsixel,7808a06b88c11dbc502318cdd51fa374f8cd47ee,C
trgil,https://github.com/trgil/gilcc,803969389ca9c06237075a7f8eeb1a19e6651759,C
karsonzhang,https://github.com/karsonzhang/fastadmin,e14008ca029d644e2486873fa22629a1d62a7380,PHP
karsonzhang,https://github.com/karsonzhang/fastadmin,e14008ca029d644e2486873fa22629a1d62a7380,PHP
karsonzhang,https://github.com/karsonzhang/fastadmin,e14008ca029d644e2486873fa22629a1d62a7380,PHP
